Distance,Average Speed,Average Heart Rate,Max Speed,Max Heart Rate,Idle Time,Moving Time,Relative Effort
8.09,3.8315861225128174,146.0265350341797,4.65399980545044,158.0,61,2112,16.0
12.96,3.632200241088867,156.30184936523438,4.564062595367432,171.0,145,3568,72.0
8.44,3.7283003330230713,161.51568603515625,5.300000190734863,187.0,32,2265,83.0
12.89,3.8623838424682617,145.690918,4.880000114440918,158.0,21,3339,28.0
1.63,3.5229806900024414,146.88336181640625,4.123331546783447,158.0,0,463,5.0
0.8,4.870909214019775,167.17575073242188,6.099999904632568,179.0,0,165,7.0
3.24,3.9320387840271,145.2912598,5.400000095367432,157.0,0,824,9.0
9.67,3.5837199687957764,146.68495178222656,5.349999904632568,176.0,387,2699,27.0
21.14,3.860505819320679,148.57174682617188,5.238085746765137,162.0,36,5476,56.0
11.27,3.708595275878906,142.46990966796875,5.174023628234863,168.0,32,3040,20.0
4.03,3.751955270767212,147.9841766357422,5.168017387390137,162.0,0,1074,12.0
11.28,3.5328497886657715,139.083252,4.825976371765137,156.0,373,3193,31.0
11.28,3.576671838760376,146.2056427001953,4.28000021,163.0,12,3155,29.0
13.94,3.643679141998291,145.48231506347656,7.238012790679932,166.0,334,3827,33.0
4.7,3.627657890319824,156.29531860351562,8.699999809265137,174.0,1186,1298,38.0
0.99,4.635814189910889,162.83177185058594,7.5,183.0,0,215,8.0
10.01,3.791105270385742,152.92599487304688,6.400000095367432,174.0,1647,2642,69.0
4.84,3.772178888320923,144.60809326171875,4.647997856140137,162.0,27,1285,11.0
9.66,3.630762100219727,132.16055297851562,6.394042969,152.0,4307,2663,22.0
2.38,2.7638051509857178,161.56729125976562,3.5999999046325684,174.0,9,862,30.0
16.11,4.244836807250977,152.78323364257812,12.220000267028809,172.0,120,3796,65.0
8.06,3.6287262439727774,142.89959716796875,5.025024414,161.0,85,2222,18.0
2.41,3.730910539627075,136.05555725097656,4.934287071228027,148.0,0,648,2.0
16.51,4.187892436981201,156.7495574951172,6.566015720367432,183.0,239,3943,76.0
2.03,3.3708138465881348,140.87208557128906,3.605454206466675,150.0,0,602,2.0
8.13,3.400054454803467,133.76275634765625,4.899983882904053,151.0,278,2393,9.0
8.06,3.439833641052246,135.1223907470703,4.034993648529053,152.0,34,2344,10.0
1.48,3.0756757259368896,155.61297607421875,5.960000038146973,168.0,87,481,9.0
3.29,3.53581976890564,134.32008361816406,4.427490234,145.0,0,933,3.0
2.65,3.444454431533813,144.6922149658203,4.870003700256348,159.0,184,770,6.0
8.87,3.513760805130005,141.59658813476562,5.094042778015137,155.0,31,2526,13.0
4.84,3.681990862,140.45779418945312,5.199999809265137,155.0,3,1316,8.0
3.22,3.739884138,137.08477783203125,4.797770023345947,153.0,0,863,3.0
1.62,3.803802967071533,144.9859161376953,4.268331050872803,154.0,0,426,3.0
0.16,3.9802439212799072,91.6750030517578,7.603332996368408,103.0,47,41,0.0
3.21,3.640271902084351,135.68629455566406,3.7316486835479736,146.0,0,883,3.0
17.72,3.835657835006714,142.78787231445312,6.658325195,160.0,391,4622,29.0
8.05,3.4626944065093994,143.0399627685547,5.154296875,160.0,28,2327,14.0
17.72,4.105814456939697,154.4886474609375,5.820000171661377,181.0,5,4317,81.0
9.67,3.660181760787964,150.1228790283203,5.160058498382568,169.0,77,2643,32.0
12.61,3.492222547531128,147.64154052734375,5.900000095367432,180.0,1163,3613,68.0
1.65,3.2705533504486084,140.7724609,4.0,156.0,16,506,5.0
12.96,3.764953613,167.83367919921875,4.599999904632568,188.0,13,3444,159.0
13.02,3.676764488220215,163.9759979248047,4.752050876617432,177.0,0,3542,92.0
15.31,4.289910316467285,157.6165313720703,5.729882717132568,179.0,88,3569,71.0
20.16,3.85070276260376,146.88389587402344,6.255719661712647,164.0,342,5236,45.0
6.45,4.06551981,156.88580322265625,5.556005954742432,178.0,4,1587,34.0
4.04,3.8483541011810303,140.00474548339844,4.730029106140137,157.0,5,1051,5.0
2.24,3.48971962928772,167.9243927001953,7.400000095367432,186.0,21,642,26.0
3.23,3.1698336601257324,138.74339294433594,4.079996585845947,154.0,23,1021,4.0
16.23,3.542682886123657,148.80633544921875,4.2639994621276855,170.0,0,4581,53.0
8.08,4.32292366,143.5649414,5.668561458587647,166.0,1121,1871,16.0
1.63,3.699683189,147.63348388671875,4.368017673492432,165.0,0,442,5.0
8.07,4.1010518074035645,159.68344116210938,5.493994235992432,181.0,2,1968,44.0
2.04,3.562087059020996,138.30783081054688,4.099999904632568,166.0,0,575,6.0
9.98,3.721670150756836,155.72503662109375,4.955078125,177.0,94,2682,50.0
0.8,4.918902397155762,168.01226806640625,6.599999904632568,178.0,0,164,7.0
1.62,3.778607845306397,135.5614776611328,4.420007228851318,146.0,0,431,1.0
7.62,3.6355268955230713,137.83595275878906,5.880000114440918,152.0,0,2097,9.0
8.33,3.8957483768463135,159.85641479492188,4.591715335845947,176.0,0,2138,46.0
13.03,3.625171184539795,133.07289123535156,4.875976563,162.0,15,3595,35.0
3.79,4.627487659454346,145.27484130859375,7.144979000091553,179.0,3241,820,16.0
1.62,3.3758091926574707,137.9347381591797,4.932006836,152.0,31,482,2.0
7.31,3.915152549743652,164.1017608642578,6.448745727539063,181.0,85,1867,47.0
4.04,3.4337234497070312,103.47789001464844,4.670019626617432,157.0,129,1179,4.0
8.1,3.517158269882202,139.56658935546875,4.121663570404053,150.0,0,2305,10.0
8.87,3.611896514892578,142.8138427734375,4.433984279632568,169.0,106,2457,15.0
8.05,3.4447476863861084,148.51498413085938,5.223388672,176.0,28,2338,28.0
7.86,4.115717411,148.31451416015625,8.544042587280273,172.0,407,1910,25.0
8.43,3.6714799404144287,158.5806427001953,5.279994487762451,190.0,422,2297,76.0
8.05,3.471998929977417,144.10357666015625,4.989941596984863,159.0,139,2321,16.0
1.19,3.0672309398651123,136.6211395263672,3.651428699493408,157.0,402,390,2.0
3.16,3.882567405700684,159.0307159423828,6.300000190734863,173.0,0,814,18.0
11.4,3.782029151916504,126.66240692138672,5.659999847412109,139.0,81,3016,11.0
11.29,3.678670883178711,143.3352813720703,4.949951172,159.0,19,3070,20.0
3.58,3.288880586624145,150.78164672851562,8.860026359558105,169.0,0,1090,15.0
8.05,3.687518358230591,143.78424072265625,5.024441242218018,159.0,168,2184,15.0
9.66,3.708291769,142.04568481445312,4.300000190734863,158.0,18,2605,14.0
7.27,3.762685060501098,140.6378631591797,4.598388672,152.0,0,1933,10.0
8.11,3.840104103088379,144.6548309326172,4.920013427734375,156.0,27,2113,15.0
4.84,3.746480941772461,137.13954162597656,5.440000057220459,150.0,7,1293,6.0
6.84,3.619133234024048,154.86099243164062,4.300000190734863,180.0,443,1892,54.0
1.66,3.8768606185913086,155.31163024902344,4.134008884429932,167.0,0,430,8.0
14.5,3.649421215057373,149.7785645,4.599999904632568,176.0,104,3974,86.0
9.78,3.9826548099517822,160.7822723388672,6.022021293640137,183.0,620,2456,88.0
7.98,4.036980152130127,149.28001403808594,8.237988471984863,177.0,649,1977,28.0
3.82,3.6401047706604,144.00381469726562,4.097998142242432,164.0,0,1050,8.0
9.67,3.980247020721436,150.6090545654297,5.300000190734863,174.0,167,2430,57.0
3.28,3.8773789405822754,144.5349121,4.752001762390137,157.0,0,847,6.0
3.24,3.2942395210266118,144.64700317382812,3.9843051433563232,167.0,2,986,6.0
9.17,3.3989999294281006,136.50204467773438,4.316666603088379,149.0,0,2700,11.0
22.57,4.258664131164551,171.05999755859375,6.533984184265137,191.0,254,5300,184.0
1.89,3.1238880157470703,140.0412598,4.300000190734863,150.0,54,607,6.0
25.76,3.795080184936523,148.1162872314453,5.5,165.0,59,6789,76.0
6.46,3.653489828109741,149.1162872314453,4.421421527862549,172.0,168,1768,23.0
1.76,3.1388633251190186,141.5239715576172,3.5739989280700684,157.0,0,563,3.0
7.99,5.1585540771484375,157.52162170410156,7.460000038146973,172.0,0,1549,36.0
0.82,3.270956278,138.93624877929688,3.5416667461395264,150.0,0,251,1.0
10.54,3.735795259475708,151.98123168945312,5.227929592132568,170.0,25,2823,40.0
6.7,3.512875795,140.9350128173828,5.828027248382568,157.0,19,1909,11.0
18.11,4.043741703033447,147.3936767578125,6.902148246765137,163.0,949,4479,45.0
12.89,4.264414310455322,154.93719482421875,5.608235836029053,178.0,14,3024,53.0
10.0,3.687070846557617,148.73397827148438,4.954003810882568,165.0,34,2714,34.0
16.98,3.718872547149658,150.43572998046875,4.931982517242432,172.0,125,4568,57.0
2.61,3.4302752017974854,134.8661346435547,4.199999809265137,151.0,0,763,3.0
12.28,4.077165603637695,163.1842041015625,5.510156154632568,178.0,2,3013,79.0
2.54,3.232626914978028,143.55555725097656,4.0585713386535645,156.0,232,788,5.0
3.23,3.752088069915772,142.88836669921875,4.739999771118164,156.0,5,862,7.0
9.73,3.7285287380218506,151.90762329101562,4.755957126617432,167.0,14,2610,37.0
11.29,3.995260238647461,159.6264648,4.978125095367432,180.0,8,2827,64.0
12.89,3.6764707565307617,165.23008728027344,6.283984184265137,185.0,87,3508,103.0
6.63,3.671444416046143,140.23919677734375,6.28000021,155.0,8,1807,10.0
5.0,5.400863170623779,157.32577514648438,7.639999866485596,170.0,0,927,21.0
10.04,3.682765007019043,152.57215881347656,4.739999771118164,169.0,288,2727,47.0
1.48,3.856813430786133,143.3716583251953,6.524000168,163.0,78,386,3.0
6.63,3.519968271255493,146.39500427246094,4.606262207,164.0,20,1885,16.0
4.06,3.929082155227661,155.81002807617188,5.559999942779541,178.0,31,1035,19.0
12.89,3.953756571,149.1201172,7.820000171661377,187.0,1191,3261,47.0
8.07,4.165136814117432,150.49148559570312,5.387988090515137,171.0,0,1939,26.0
4.49,4.074070930480957,120.56011962890624,8.739999771118164,159.0,4285,1103,4.0
1.2,4.807600021362305,156.7056427001953,6.599999904632568,182.0,0,250,7.0
8.06,3.772949457168579,141.60598754882812,4.975057125091553,154.0,64,2136,12.0
11.27,3.5883231163024902,147.36282348632812,4.645898342132568,164.0,40,3143,33.0
6.45,3.744753360748291,138.81173706054688,5.089990139007568,153.0,45,1723,8.0
1.62,3.010720968,120.11036682128906,6.820000171661377,148.0,56,541,2.0
0.41,3.240866184234619,156.44882202148438,3.6350021362304688,165.0,0,127,3.0
1.63,3.498504400253296,129.36187744140625,4.845995903015137,147.0,0,468,1.0
7.6,3.745741128921509,162.25503540039062,5.300000190734863,183.0,30,2031,74.0
12.9,4.042964458465576,155.5984344482422,8.319999694824219,178.0,1112,3191,57.0
8.88,3.4763731956481934,137.2407989501953,4.664998531341553,152.0,201,2556,12.0
9.69,3.70723033,148.36367797851562,5.199999809265137,165.0,3,2614,33.0
2.91,4.217493057250977,141.4014434814453,7.576660156,156.0,0,690,10.0
8.87,3.3615870475769043,141.3231964111328,5.006054878234863,160.0,419,2640,20.0
8.21,3.688509941101074,166.2679443359375,4.599999904632568,194.0,126,2228,101.0
8.06,3.490173101425171,137.45323181152344,10.520000457763672,153.0,100,2310,13.0
9.67,3.4807662963867188,167.4366455078125,5.312011719,186.0,0,2780,89.0
11.27,3.7858810424804688,156.41140747070312,4.669921875,189.0,23,2979,52.0
6.44,3.6575424671173096,144.7200469970703,4.581237793,165.0,42,1762,14.0
3.23,3.416775941848755,149.26321411132812,3.575000047683716,160.0,0,946,13.0
4.84,3.2767252922058105,139.71583557128906,4.579999923706055,153.0,0,1478,7.0
16.25,4.0136799812316895,147.65464782714844,6.271646976470947,169.0,0,4049,41.0
14.5,3.88420295715332,144.9766845703125,5.014062404632568,163.0,8,3733,37.0
8.05,4.854761600494385,151.76055908203125,7.2916669845581055,166.0,0,1659,24.0
16.19,3.958674907684326,150.9166259765625,5.900000095367432,168.0,0,4090,56.0
8.09,3.595834732055664,148.66917419433594,5.778862953186035,170.0,139,2252,28.0
2.41,3.727716207504273,140.8117218017578,4.358572959899902,154.0,0,648,3.0
1.8,3.988079548,139.31788635253906,5.559999942779541,164.0,285,453,4.0
5.65,3.3654847145080566,161.6040496826172,4.595995903015137,180.0,4,1681,43.0
1.63,3.4714255332946777,152.4851074,4.873999118804932,167.0,0,470,8.0
2.61,3.623855829238892,138.99307250976562,4.840000152587891,156.0,0,721,4.0
1.63,3.2972233295440674,128.32530212402344,3.807995557785034,143.0,4,497,1.0
13.73,3.797823667526245,152.64556884765625,4.661254883,173.0,218,3616,57.0
8.06,3.682823181152344,153.85382080078125,4.739999771118164,165.0,34,2189,41.0
9.71,3.648043632507324,151.6323699951172,5.063998222351074,177.0,0,2663,36.0
4.83,3.3713033199310303,144.24598693847656,4.349999904632568,156.0,12,1435,10.0
9.7,3.699287176132202,148.4605712890625,4.677490234,164.0,90,2624,28.0
4.36,3.2168900966644287,141.47711181640625,8.807995796203613,161.0,82,1357,8.0
8.05,3.666813850402832,140.744873,4.637137413024902,161.0,195,2197,13.0
1.6,5.934073925018311,139.07435607910156,9.539999961853027,156.0,0,270,2.0
3.22,3.554525375366211,146.1891632080078,4.400000095367432,172.0,101,906,17.0
3.24,3.926065207,138.9453887939453,4.773335933685303,173.0,0,826,9.0
10.47,3.861607074737549,147.03982543945312,4.445996284484863,161.0,1,2713,21.0
8.06,3.8287079334259033,152.7737579345703,5.393994331359863,171.0,0,2105,30.0
9.67,3.6601288318634033,145.91407775878906,4.506673336029053,165.0,56,2643,24.0
8.28,3.5005364418029785,135.91409301757812,5.636034965515137,156.0,130,2367,11.0
19.32,3.7651381492614746,153.77626037597656,4.747851371765137,178.0,7,5132,76.0
4.85,3.4296321868896484,136.49716186523438,4.139999866485596,156.0,0,1414,8.0
9.67,3.637262344360352,140.22824096679688,4.508008003234863,156.0,16,2659,14.0
6.45,3.603888273239136,128.30274963378906,4.645996094,153.0,69,1790,7.0
10.48,4.046293258666992,146.9146728515625,5.300000190734863,161.0,49,2590,29.0
9.89,3.640817165374756,143.3314971923828,5.059999942779541,167.0,67,2717,20.0
9.67,3.521911859512329,142.58273315429688,4.931640625,159.0,63,2746,15.0
22.58,4.011366367340088,160.57888793945312,5.351953029632568,184.0,0,5629,127.0
0.4,5.737143039703369,158.39999389648438,6.400000095367432,174.0,0,70,2.0
4.86,3.5589611530303955,152.5065918,4.300000190734863,180.0,100,1367,35.0
3.22,3.4570202827453613,138.55198669433594,4.599999904632568,148.0,43,933,9.0
3.23,3.7935519218444815,146.25088500976562,5.134277344,159.0,5,853,8.0
21.24,3.716697931289673,158.7412109,8.196093559265137,186.0,0,5715,114.0
14.59,4.008310794830322,150.87118530273438,5.380078315734863,183.0,0,3641,51.0
9.68,3.6355481147766113,144.96543884277344,4.420000076293945,161.0,116,2664,24.0
13.71,3.789596557617188,152.5435028076172,5.370019435882568,174.0,887,3620,51.0
3.22,3.6596486568450928,135.91043090820312,3.874545097351074,150.0,0,882,3.0
3.23,3.637775182723999,148.22808837890625,4.664998531341553,160.0,0,890,9.0
8.36,3.682307243347168,152.3834228515625,5.778027534484863,176.0,16,2271,35.0
2.57,3.828748226165772,138.7600555419922,4.695996284484863,159.0,13,671,4.0
3.22,3.63789176940918,143.3461151123047,3.9150002002716064,154.0,0,887,6.0
3.23,3.654632806777954,142.9864044189453,4.841669559,153.0,0,885,5.0
4.04,3.5688438415527344,140.3371582,4.393994331359863,161.0,4,1133,13.0
8.06,3.669335365,143.107666,4.809960842132568,157.0,33,2197,13.0
6.44,3.720155954360962,166.21766662597656,4.905957221984863,182.0,0,1732,49.0
3.01,2.7732536792755127,151.04603576660156,3.700000047683716,164.0,105,1088,26.0
8.05,4.493865013122559,168.1026153564453,7.0,182.0,0,1793,86.0
11.28,3.4712953567504883,138.69590759277344,4.128027439117432,158.0,0,3250,16.0
1.21,3.5991098880767822,131.7232208251953,4.162850379943848,144.0,6,337,1.0
10.01,3.810292959213257,138.9443817138672,5.268017768859863,155.0,122,2627,12.0
8.85,3.549070358276367,142.76243591308594,4.583333492279053,162.0,17,2496,14.0
0.29,6.7568182945251465,156.0930176,9.300000190734863,174.0,0,44,1.0
12.88,4.180947780609131,151.29266357421875,5.07421875,173.0,0,3082,42.0
16.1,3.710036993026733,156.3607635498047,4.607142925262451,172.0,22,4340,86.0
7.27,3.4139811992645264,138.91830444335938,4.076660156,152.0,68,2130,9.0
11.27,3.597454309463501,156.50064086914062,4.800000190734863,171.0,162,3135,65.0
10.95,4.291065692901611,152.49539184570312,7.699999809265137,165.0,177,2552,44.0
13.7,4.036829471588135,152.41114807128906,5.639999866485596,176.0,19,3394,51.0
0.21,8.576000213623047,136.16000366210938,9.399999618530272,146.0,0,25,0.0
12.89,4.238563060760498,150.6134490966797,5.551953315734863,165.0,290,3041,41.0
10.47,3.711406946182251,139.43748474121094,4.868066310882568,158.0,161,2822,15.0
16.1,4.109568595886231,154.1278839111328,5.880000114440918,186.0,884,3919,72.0
1.61,3.3655834197998047,137.83958435058594,3.758331298828125,149.0,0,480,2.0
11.81,3.8296988010406494,152.0473175048828,4.766642093658447,169.0,58,3086,46.0
3.38,3.4253487586975098,133.06976318359375,5.138326168060303,147.0,0,989,3.0
17.72,3.996747970581055,140.62289428710938,6.609961032867432,171.0,2174,4434,73.0
19.32,4.073066234588623,153.29266357421875,5.400000095367432,177.0,264,4745,79.0
14.5,4.053992271,155.51272583007812,5.111914157867432,189.0,2133,3577,66.0
6.03,3.3921473026275635,153.6900177001953,6.357513427734375,180.0,133,1779,31.0
